Year,section,reach,pass,unitnum,unittype,Vert index,pitnumber,species,length 1 (mm),length 2 (mm),Weight (g),clip,Sample date,notes
2014,CC,L,1,2,SC,3,NA,Cutthroat trout,56,NA,1.99,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,4,NA,Cutthroat trout,80,NA,5.52,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,5,NA,Cutthroat trout,51,NA,1.69,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,6,NA,Cutthroat trout,52,NA,1.64,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,7,NA,Cutthroat trout,57,NA,1.85,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,8,18574350,Cutthroat trout,100,NA,9.76,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,9,NA,Cutthroat trout,47,NA,0.95,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,10,NA,Cutthroat trout,57,NA,1.86,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,11,NA,Cutthroat trout,49,NA,1.23,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,12,NA,Cutthroat trout,58,NA,2.12,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,13,NA,Cutthroat trout,58,NA,1.85,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,14,NA,Cutthroat trout,42,NA,0.7,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,15,NA,Cutthroat trout,47,NA,0.97,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,16,NA,Cutthroat trout,58,NA,2.09,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,17,18574094,Cutthroat trout,85,NA,6.43,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,18,NA,Cutthroat trout,78,NA,5.12,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,19,19097485,Cutthroat trout,158,NA,36.56,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,20,NA,Cutthroat trout,60,NA,2.17,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,21,18571951,Cutthroat trout,87,NA,6.68,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,22,19056461,Cutthroat trout,108,NA,12.76,NONE,08 September 2014,RECAP
2014,CC,L,1,2,SC,23,18553420,Cutthroat trout,103,NA,11.62,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,24,NA,Cutthroat trout,72,NA,4.06,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,25,19076665,Cutthroat trout,92,NA,7.59,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,26,18576933,Cutthroat trout,94,NA,8.38,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,27,19099583,Cutthroat trout,108,NA,14.64,NONE,08 September 2014,RECAP
2014,CC,L,1,2,SC,28,NA,Cutthroat trout,79,NA,4.86,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,43,19072892,Cutthroat trout,143,NA,28.7,NONE,08 September 2014,NA
2014,CC,L,1,2,SC,44,18560431,Cutthroat trout,148,NA,31.71,NONE,08 September 2014,NA
2014,CC,L,1,3,C,1,NA,Cutthroat trout,76,NA,4.62,NONE,08 September 2014,MORT
2014,CC,L,1,3,C,2,NA,Cutthroat trout,55,NA,1.78,NONE,08 September 2014,NA
2014,CC,L,1,3,C,3,NA,Cutthroat trout,50,NA,1.17,NONE,08 September 2014,NA
2014,CC,L,1,3,C,4,NA,Cutthroat trout,54,NA,1.66,NONE,08 September 2014,NA
2014,CC,L,1,3,C,5,NA,Cutthroat trout,51,NA,1.68,NONE,08 September 2014,NA
2014,CC,L,1,3,C,6,NA,Cutthroat trout,53,NA,1.5,NONE,08 September 2014,NA
2014,CC,L,1,3,C,7,NA,Cutthroat trout,58,NA,2.07,NONE,08 September 2014,NA
2014,CC,L,1,3,C,8,NA,Cutthroat trout,47,NA,1.11,NONE,08 September 2014,NA
2014,CC,L,1,3,C,9,NA,Cutthroat trout,58,NA,1.94,NONE,08 September 2014,NA
2014,CC,L,1,3,C,10,NA,Cutthroat trout,51,NA,1.39,NONE,08 September 2014,NA
2014,CC,L,1,3,C,11,NA,Cutthroat trout,73,NA,3.89,NONE,08 September 2014,NA
2014,CC,L,1,3,C,12,NA,Cutthroat trout,53,NA,1.87,NONE,08 September 2014,NA
2014,CC,L,1,3,C,13,18576961,Cutthroat trout,103,NA,10.23,NONE,08 September 2014,NA
2014,CC,L,1,3,C,14,NA,Cutthroat trout,53,NA,1.78,NONE,08 September 2014,NA
2014,CC,L,1,3,C,15,NA,Cutthroat trout,83,NA,5.63,NONE,08 September 2014,NA
2014,CC,L,1,3,C,16,18565629,Cutthroat trout,93,NA,8.81,NONE,08 September 2014,NA
2014,CC,L,1,3,C,17,19060818,Cutthroat trout,108,NA,13.46,NONE,08 September 2014,NA
2014,CC,L,1,3,C,18,19099587,Cutthroat trout,88,NA,6.61,NONE,08 September 2014,NA
2014,CC,L,1,3,C,19,NA,Cutthroat trout,83,NA,5.76,NONE,08 September 2014,NA
2014,CC,L,1,3,C,20,19103603,Cutthroat trout,107,NA,12.2,NONE,08 September 2014,NA
2014,CC,L,1,3,C,21,18576315,Cutthroat trout,119,NA,16.2,NONE,08 September 2014,RECAP
2014,CC,L,1,3,C,22,18563168,Cutthroat trout,97,NA,9.05,NONE,08 September 2014,NA
2014,CC,L,1,3,C,26,18569862,Cutthroat trout,126,NA,19.85,NONE,08 September 2014,NA
2014,CC,L,1,3,C,27,19104309,Cutthroat trout,107,NA,12.39,NONE,08 September 2014,"RECAP, BITE ON BELLY"
2014,CC,L,1,3,C,28,19098632,Cutthroat trout,111,NA,13.15,NONE,08 September 2014,RECAP
2014,CC,L,1,3,C,29,19103209,Cutthroat trout,115,NA,14.03,NONE,08 September 2014,RECAP
2014,CC,L,1,3,C,30,19062807,Cutthroat trout,87,NA,6.42,NONE,08 September 2014,NA
2014,CC,L,1,3,C,31,NA,Cutthroat trout,83,NA,6.24,NONE,08 September 2014,NA
2014,CC,L,1,3,C,32,NA,Cutthroat trout,57,NA,2.49,NONE,08 September 2014,MORT
2014,CC,L,1,3,C,33,18568925,Cutthroat trout,95,NA,8.47,NONE,08 September 2014,NA
2014,CC,L,1,3,C,34,19071984,Cutthroat trout,139,NA,26.66,NONE,08 September 2014,NA
2014,CC,L,1,3,C,35,19097847,Cutthroat trout,113,NA,14.11,NONE,08 September 2014,NA
2014,CC,L,1,3,C,36,18577584,Cutthroat trout,93,NA,7.99,NONE,08 September 2014,NA
2014,CC,L,1,3,C,37,18564160,Cutthroat trout,167,NA,43.68,NONE,08 September 2014,NA
2014,CC,L,1,3,C,38,19102253,Cutthroat trout,101,NA,10.32,NONE,08 September 2014,RECAP
2014,CC,L,1,3,C,39,19070925,Cutthroat trout,94,NA,8.93,NONE,08 September 2014,NA
2014,CC,L,1,3,C,40,NA,Cutthroat trout,57,NA,1.84,NONE,08 September 2014,NA
2014,CC,L,1,3,C,41,NA,Cutthroat trout,43,NA,0.73,NONE,08 September 2014,NA
2014,CC,L,1,3,C,42,NA,Cutthroat trout,58,NA,1.9,NONE,08 September 2014,NA
2014,CC,L,1,3,C,43,NA,Cutthroat trout,80,NA,5.26,NONE,08 September 2014,NA
2014,CC,L,1,3,C,44,18553418,Cutthroat trout,90,NA,7.18,NONE,08 September 2014,NA
2014,CC,L,1,3,C,45,18562096,Cutthroat trout,102,NA,10.16,NONE,08 September 2014,NA
2014,CC,L,1,3,C,46,19133640,Cutthroat trout,135,NA,25.04,NONE,08 September 2014,RECAP
2014,CC,L,1,3,C,50,NA,Cutthroat trout,83,NA,5.75,NONE,08 September 2014,NA
2014,CC,L,1,3,C,51,18561402,Cutthroat trout,87,NA,6.89,NONE,08 September 2014,NA
2014,CC,L,1,3,C,52,19062835,Cutthroat trout,89,NA,7.69,NONE,08 September 2014,NA
2014,CC,L,1,3,C,53,18563392,Cutthroat trout,126,NA,19.96,NONE,08 September 2014,PIT TAG SCAR
2014,CC,L,1,3,C,54,19103901,Cutthroat trout,104,NA,11.85,NONE,08 September 2014,NA
2014,CC,L,1,3,C,55,NA,Cutthroat trout,83,NA,5.91,NONE,08 September 2014,NA
2014,CC,L,2,1,C,1,NA,Cutthroat trout,50,NA,1.39,NONE,08 September 2014,NA
2014,CC,L,2,1,C,2,NA,Cutthroat trout,78,NA,4.91,NONE,08 September 2014,NA
2014,CC,L,2,1,C,3,NA,Cutthroat trout,80,NA,5.27,NONE,08 September 2014,NA
2014,CC,L,2,1,C,4,18561403,Cutthroat trout,104,NA,15.23,NONE,08 September 2014,BROKEN BACK
2014,CC,L,2,1,C,7,19091088,Cutthroat trout,103,NA,11.2,NONE,08 September 2014,NA
2014,CC,L,2,2,SC,1,26184620,Cutthroat trout,125,NA,19.15,NONE,08 September 2014,RECAP
2014,CC,L,2,2,SC,2,NA,Cutthroat trout,43,NA,0.87,NONE,08 September 2014,NA
2014,CC,L,2,2,SC,3,NA,Cutthroat trout,47,NA,1.07,NONE,08 September 2014,NA
2014,CC,L,2,2,SC,4,NA,Cutthroat trout,53,NA,1.62,NONE,08 September 2014,NA
2014,CC,L,2,2,SC,5,NA,Cutthroat trout,83,NA,5.83,NONE,08 September 2014,NA
2014,CC,L,2,2,SC,6,NA,Cutthroat trout,83,NA,5.78,NONE,08 September 2014,NA
2014,CC,L,2,2,SC,7,19052080,Cutthroat trout,92,NA,8.11,NONE,08 September 2014,NA
2014,CC,L,2,3,C,1,NA,Cutthroat trout,78,NA,4.46,NONE,08 September 2014,NA
2014,CC,L,2,3,C,2,NA,Cutthroat trout,52,NA,1.81,NONE,08 September 2014,NA
2014,CC,L,2,3,C,3,19054584,Cutthroat trout,94,NA,8.25,NONE,08 September 2014,NA
2014,CC,L,2,3,C,4,18563207,Cutthroat trout,121,NA,17.84,NONE,08 September 2014,RECAP
2014,CC,L,2,3,C,5,18570643,Cutthroat trout,87,NA,6.73,NONE,08 September 2014,NA
2014,CC,M,1,4,P,1,NA,Cutthroat trout,53,NA,1.34,NONE,09 September 2014,NA
2014,CC,M,1,4,P,2,NA,Cutthroat trout,52,NA,1.23,NONE,09 September 2014,NA
2014,CC,M,1,4,P,3,NA,Cutthroat trout,44,NA,1.03,NONE,09 September 2014,NA
2014,CC,M,1,4,P,4,NA,Cutthroat trout,83,NA,5.88,NONE,09 September 2014,NA
2014,CC,M,1,4,P,5,19093132,Cutthroat trout,107,NA,11.97,NONE,09 September 2014,NA
2014,CC,M,1,4,P,6,NA,Cutthroat trout,55,NA,1.68,NONE,09 September 2014,NA
2014,CC,M,1,4,P,7,NA,Cutthroat trout,62,NA,2.28,NONE,09 September 2014,NA
2014,CC,M,1,4,P,8,19071984,Cutthroat trout,135,NA,25.92,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,9,19072728,Cutthroat trout,93,NA,7.69,NONE,09 September 2014,NA
2014,CC,M,1,4,P,10,19071647,Cutthroat trout,108,NA,12.8,NONE,09 September 2014,NA
2014,CC,M,1,4,P,11,18554615,Cutthroat trout,114,NA,15.32,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,12,NA,Cutthroat trout,84,NA,5.85,NONE,09 September 2014,NA
2014,CC,M,1,4,P,13,NA,Cutthroat trout,84,NA,6.13,NONE,09 September 2014,NA
2014,CC,M,1,4,P,14,19096369,Cutthroat trout,103,NA,10.33,NONE,09 September 2014,NA
2014,CC,M,1,4,P,15,18567756,Cutthroat trout,117,NA,15.15,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,16,18576148,Cutthroat trout,119,NA,16.66,NONE,09 September 2014,NA
2014,CC,M,1,4,P,17,19078514,Cutthroat trout,129,NA,23.38,NONE,09 September 2014,NA
2014,CC,M,1,4,P,18,18570669,Cutthroat trout,123,NA,19.46,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,19,18560655,Cutthroat trout,117,NA,15.58,NONE,09 September 2014,NA
2014,CC,M,1,4,P,20,18576315,Cutthroat trout,119,NA,15.64,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,21,NA,Cutthroat trout,83,NA,5.63,NONE,09 September 2014,NA
2014,CC,M,1,4,P,22,19100717,Cutthroat trout,87,NA,7.14,NONE,09 September 2014,NA
2014,CC,M,1,4,P,23,NA,Cutthroat trout,62,NA,2.34,NONE,09 September 2014,NA
2014,CC,M,1,4,P,24,19060625,Cutthroat trout,88,NA,6.77,NONE,09 September 2014,NA
2014,CC,M,1,4,P,25,19097431,Cutthroat trout,124,NA,19.14,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,26,19100598,Cutthroat trout,140,NA,25.37,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,27,16400057,Cutthroat trout,173,NA,62.11,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,28,19054584,Cutthroat trout,95,NA,8.08,NONE,09 September 2014,RECAP
2014,CC,M,1,4,P,31,18565401,Cutthroat trout,132,NA,22.12,NONE,09 September 2014,NA
2014,CC,M,1,4,P,32,18568700,Cutthroat trout,135,NA,25.25,NONE,09 September 2014,RECAP
2014,CC,M,1,5,C,3,NA,Cutthroat trout,53,NA,1.47,NONE,09 September 2014,MORT
2014,CC,M,1,5,C,4,NA,Cutthroat trout,50,NA,1.25,NONE,09 September 2014,NA
2014,CC,M,1,5,C,5,NA,Cutthroat trout,52,NA,1.36,NONE,09 September 2014,NA
2014,CC,M,1,5,C,6,NA,Cutthroat trout,48,NA,1.17,NONE,09 September 2014,NA
2014,CC,M,1,5,C,7,NA,Cutthroat trout,48,NA,0.93,NONE,09 September 2014,NA
2014,CC,M,1,5,C,8,NA,Cutthroat trout,56,NA,1.75,NONE,09 September 2014,NA
2014,CC,M,1,5,C,9,NA,Cutthroat trout,50,NA,1.07,NONE,09 September 2014,NA
2014,CC,M,1,5,C,10,NA,Cutthroat trout,62,NA,2.17,NONE,09 September 2014,NA
2014,CC,M,1,5,C,11,19096475,Cutthroat trout,86,NA,6.04,NONE,09 September 2014,NA
2014,CC,M,1,5,C,12,18576861,Cutthroat trout,160,NA,40.07,NONE,09 September 2014,PIT TAB SCAR
2014,CC,M,1,5,C,15,18562042,Cutthroat trout,114,NA,14.39,NONE,09 September 2014,NA
2014,CC,M,1,5,C,16,19073277,Cutthroat trout,86,NA,6.34,NONE,09 September 2014,NA
2014,CC,M,1,5,C,17,18561984,Cutthroat trout,123,NA,18.1,NONE,09 September 2014,RECAP
2014,CC,M,1,5,C,18,18562037,Cutthroat trout,145,NA,30.06,NONE,09 September 2014,NA
2014,CC,M,1,5,C,19,19080166,Cutthroat trout,106,NA,12.09,NONE,09 September 2014,NA
2014,CC,M,1,5,C,20,NA,Cutthroat trout,84,NA,6.12,NONE,09 September 2014,NA
2014,CC,M,1,5,C,21,19091274,Cutthroat trout,111,NA,12.26,NONE,09 September 2014,NA
2014,CC,M,1,5,C,25,NA,Cutthroat trout,63,NA,2.44,NONE,09 September 2014,NA
2014,CC,M,1,5,C,26,NA,Cutthroat trout,62,NA,2.22,NONE,09 September 2014,NA
2014,CC,M,1,5,C,27,18550165,Cutthroat trout,89,NA,6.83,NONE,09 September 2014,NA
2014,CC,M,1,5,C,28,18567967,Cutthroat trout,134,NA,23.16,NONE,09 September 2014,RECAP
2014,CC,M,1,5,C,29,18571927,Cutthroat trout,93,NA,8.18,NONE,09 September 2014,NA
2014,CC,M,1,5,C,30,18571848,Cutthroat trout,92,NA,8.2,NONE,09 September 2014,NA
2014,CC,M,1,5,C,31,18574330,Cutthroat trout,92,NA,7.31,NONE,09 September 2014,NA
2014,CC,M,1,5,C,32,18570464,Cutthroat trout,91,NA,7.68,NONE,09 September 2014,NA
2014,CC,M,1,5,C,33,18574184,Cutthroat trout,137,NA,26.42,NONE,09 September 2014,NA
2014,CC,M,1,5,C,40,19096511,Cutthroat trout,135,NA,22.64,NONE,09 September 2014,NA
2014,CC,M,1,5,C,41,19078910,Cutthroat trout,105,NA,10.78,NONE,09 September 2014,NA
2014,CC,M,1,5,C,42,19057954,Cutthroat trout,116,NA,15.08,NONE,09 September 2014,NA
2014,CC,M,1,5,C,43,18554609,Cutthroat trout,147,NA,29.42,NONE,09 September 2014,PIT TAG SCAR
2014,CC,M,1,5,C,44,19053200,Cutthroat trout,125,NA,18.33,NONE,09 September 2014,RECAP
2014,CC,M,1,5,C,45,NA,Cutthroat trout,83,NA,5.97,NONE,09 September 2014,NA
2014,CC,M,1,5,C,46,NA,Cutthroat trout,80,NA,5.48,NONE,09 September 2014,NA
2014,CC,M,1,5,C,47,18571942,Cutthroat trout,90,NA,7.65,NONE,09 September 2014,NA
2014,CC,M,1,5,C,48,18576188,Cutthroat trout,107,NA,11.12,NONE,09 September 2014,NA
2014,CC,M,1,5,C,49,18560614,Cutthroat trout,138,NA,24.46,NONE,09 September 2014,NA
2014,CC,M,1,6,P,1,18571938,Cutthroat trout,87,NA,6.74,NONE,09 September 2014,NA
2014,CC,M,1,6,P,2,18556913,Cutthroat trout,143,NA,30.12,NONE,09 September 2014,RECAP
2014,CC,M,1,6,P,3,18570597,Cutthroat trout,116,NA,15.42,NONE,09 September 2014,NA
2014,CC,M,1,6,P,4,NA,Cutthroat trout,82,NA,5.48,NONE,09 September 2014,NA
2014,CC,M,1,6,P,5,19054870,Cutthroat trout,97,NA,8.15,NONE,09 September 2014,NA
2014,CC,M,1,6,P,6,19057244,Cutthroat trout,143,NA,23.71,NONE,09 September 2014,NA
2014,CC,M,1,6,P,7,19098824,Cutthroat trout,113,NA,15.36,NONE,09 September 2014,RECAP
2014,CC,M,1,6,P,8,18576973,Cutthroat trout,101,NA,9.73,NONE,09 September 2014,NA
2014,CC,M,1,6,P,9,18563153,Cutthroat trout,119,NA,18.11,NONE,09 September 2014,NA
2014,CC,M,1,7,SC,1,NA,Cutthroat trout,84,NA,6.06,NONE,09 September 2014,NA
2014,CC,M,1,7,SC,2,NA,Cutthroat trout,49,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,8,P,1,NA,Cutthroat trout,55,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,8,P,2,NA,Cutthroat trout,79,NA,5.15,NONE,09 September 2014,NA
2014,CC,M,1,8,P,3,18576133,Cutthroat trout,90,NA,7.01,NONE,09 September 2014,NA
2014,CC,M,1,8,P,4,19098027,Cutthroat trout,146,NA,30.64,NONE,09 September 2014,RECAP
2014,CC,M,1,8,P,5,18550163,Cutthroat trout,118,NA,15.99,NONE,09 September 2014,PITTAG SCAR
2014,CC,M,1,8,P,6,18563171,Cutthroat trout,114,NA,15.36,NONE,09 September 2014,NA
2014,CC,M,1,8,P,7,18575162,Cutthroat trout,167,NA,48.64,NONE,09 September 2014,NA
2014,CC,M,1,9,C,1,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,9,C,2,NA,Cutthroat trout,56,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,9,C,3,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,9,C,4,NA,Cutthroat trout,78,NA,4.68,NONE,09 September 2014,NA
2014,CC,M,1,9,C,5,NA,Cutthroat trout,52,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,9,C,6,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,M,1,9,C,7,19059571,Cutthroat trout,97,NA,8.24,NONE,09 September 2014,NA
2014,CC,M,1,9,C,8,19055809,Cutthroat trout,118,NA,16.56,NONE,09 September 2014,NA
2014,CC,M,1,9,C,9,19091605,Cutthroat trout,108,NA,12.32,NONE,09 September 2014,NA
2014,CC,M,1,9,C,10,18575190,Cutthroat trout,130,NA,20.42,NONE,09 September 2014,NA
2014,CC,M,1,9,C,11,19097409,Cutthroat trout,89,NA,6.88,NONE,09 September 2014,NA
2014,CC,M,1,9,C,12,19097309,Cutthroat trout,144,NA,28.55,NONE,09 September 2014,NA
2014,CC,M,1,9,C,13,18560192,Cutthroat trout,123,NA,18.29,NONE,09 September 2014,NA
2014,CC,M,2,4,P,1,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,M,2,4,P,2,NA,Cutthroat trout,50,NA,NA,NONE,09 September 2014,NA
2014,CC,M,2,4,P,3,18568718,Cutthroat trout,88,NA,6.33,NONE,09 September 2014,NA
2014,CC,M,2,4,P,4,18541652,Cutthroat trout,110,NA,13.26,NONE,09 September 2014,NA
2014,CC,M,2,5,C,1,NA,Cutthroat trout,84,NA,6.61,NONE,09 September 2014,NA
2014,CC,M,2,5,C,2,19075871,Cutthroat trout,117,NA,18.26,NONE,09 September 2014,NA
2014,CC,M,2,5,C,3,18576336,Cutthroat trout,95,NA,7.96,NONE,09 September 2014,NA
2014,CC,M,2,5,C,4,19100602,Cutthroat trout,114,NA,14.2,NONE,09 September 2014,NA
2014,CC,M,2,5,C,5,18575175,Cutthroat trout,87,NA,6.31,NONE,09 September 2014,NA
2014,CC,M,2,5,C,6,19102503,Cutthroat trout,90,NA,7.2,NONE,09 September 2014,NA
2014,CC,M,2,6,P,1,19050250,Cutthroat trout,159,NA,41.29,NONE,09 September 2014,NA
2014,CC,M,2,9,C,1,NA,Cutthroat trout,58,NA,2.32,NONE,09 September 2014,NA
2014,CC,M,2,9,C,4,NA,Cutthroat trout,84,NA,6.29,NONE,09 September 2014,NA
2014,CC,U,1,9,C,1,NA,Cutthroat trout,44,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,2,NA,Cutthroat trout,58,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,3,NA,Cutthroat trout,48,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,4,NA,Cutthroat trout,45,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,5,NA,Cutthroat trout,54,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,6,NA,Cutthroat trout,45,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,7,NA,Cutthroat trout,57,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,8,NA,Cutthroat trout,47,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,9,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,10,NA,Cutthroat trout,48,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,11,NA,Cutthroat trout,59,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,12,NA,Cutthroat trout,50,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,13,NA,Cutthroat trout,60,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,14,NA,Cutthroat trout,51,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,15,NA,Cutthroat trout,59,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,16,NA,Cutthroat trout,57,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,17,NA,Cutthroat trout,60,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,18,NA,Cutthroat trout,84,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,19,NA,Cutthroat trout,60,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,20,NA,Cutthroat trout,83,NA,5.91,NONE,09 September 2014,NA
2014,CC,U,1,9,C,21,19057111,Cutthroat trout,97,NA,8.97,NONE,09 September 2014,NA
2014,CC,U,1,9,C,22,NA,Cutthroat trout,64,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,23,NA,Cutthroat trout,82,NA,5.47,NONE,09 September 2014,NA
2014,CC,U,1,9,C,24,NA,Cutthroat trout,58,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,25,NA,Cutthroat trout,44,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,26,NA,Cutthroat trout,57,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,27,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,28,NA,Cutthroat trout,61,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,29,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,30,19070968,Cutthroat trout,85,NA,6.07,NONE,09 September 2014,NA
2014,CC,U,1,9,C,31,NA,Cutthroat trout,57,NA,NA,NONE,09 September 2014,MORT
2014,CC,U,1,9,C,32,NA,Cutthroat trout,61,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,33,NA,Cutthroat trout,63,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,34,NA,Cutthroat trout,48,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,35,NA,Cutthroat trout,59,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,36,18574208,Cutthroat trout,104,NA,11.8,NONE,09 September 2014,NA
2014,CC,U,1,9,C,37,19101605,Cutthroat trout,91,NA,7.94,NONE,09 September 2014,NA
2014,CC,U,1,9,C,38,19076164,Cutthroat trout,126,NA,19.02,NONE,09 September 2014,RECAP
2014,CC,U,1,9,C,39,19091027,Cutthroat trout,108,NA,11.94,NONE,09 September 2014,RECAP
2014,CC,U,1,9,C,40,19093072,Cutthroat trout,114,NA,13.84,NONE,09 September 2014,RECAP
2014,CC,U,1,9,C,41,19060536,Cutthroat trout,89,NA,7.29,NONE,09 September 2014,NA
2014,CC,U,1,9,C,42,NA,Cutthroat trout,49,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,43,NA,Cutthroat trout,62,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,44,NA,Cutthroat trout,83,NA,5.79,NONE,09 September 2014,NA
2014,CC,U,1,9,C,45,NA,Cutthroat trout,82,NA,5.22,NONE,09 September 2014,NA
2014,CC,U,1,9,C,46,19061959,Cutthroat trout,88,NA,6.72,NONE,09 September 2014,NA
2014,CC,U,1,9,C,48,19101286,Cutthroat trout,95,NA,7.91,NONE,09 September 2014,NA
2014,CC,U,1,9,C,49,19071700,Cutthroat trout,128,NA,20.6,NONE,09 September 2014,RECAP
2014,CC,U,1,9,C,50,18571994,Cutthroat trout,127,NA,19.78,NONE,09 September 2014,PIT TAG SCAR
2014,CC,U,1,9,C,51,19076203,Cutthroat trout,89,NA,6.72,NONE,09 September 2014,NA
2014,CC,U,1,9,C,60,NA,Cutthroat trout,61,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,9,C,61,18560589,Cutthroat trout,118,NA,15.36,NONE,09 September 2014,RECAP
2014,CC,U,1,9,C,62,19093881,Cutthroat trout,114,NA,14.45,NONE,09 September 2014,NA
2014,CC,U,1,9,C,63,18564105,Cutthroat trout,92,NA,7.76,NONE,09 September 2014,NA
2014,CC,U,1,9,C,64,18565557,Cutthroat trout,129,NA,22.86,NONE,09 September 2014,NA
2014,CC,U,1,9,C,65,19102358,Cutthroat trout,106,NA,11.77,NONE,09 September 2014,NA
2014,CC,U,1,9,C,66,19061406,Cutthroat trout,106,NA,12.44,NONE,09 September 2014,NA
2014,CC,U,1,9,C,67,19055544,Cutthroat trout,105,NA,11.14,NONE,09 September 2014,NA
2014,CC,U,1,9,C,68,18576801,Cutthroat trout,86,NA,6.22,NONE,09 September 2014,NA
2014,CC,U,1,9,C,69,NA,Cutthroat trout,83,NA,5.99,NONE,09 September 2014,NA
2014,CC,U,1,11,P,1,NA,Cutthroat trout,49,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,11,P,2,NA,Cutthroat trout,48,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,11,P,3,NA,Cutthroat trout,53,NA,NA,NONE,09 September 2014,NA
2014,CC,U,1,11,P,4,NA,Cutthroat trout,58,NA,NA,NONE,09 September 2014,NA
